id,age,salary,department
253,18,27579.44393597095,HR
254,39,63365.88814289391,IT
255,36,30721.363521830815,Finance
256,45,14482.9661140776,IT
257,48,47177.22173996797,HR
258,44,76743.57987124952,IT
259,62,52262.71722452567,Finance
260,36,65936.91961922696,Marketing
261,19,18915.855255201684,Marketing
262,57,49675.665738072064,Finance
263,64,27492.784673509326,Finance
264,57,49002.99013455312,Finance
265,52,48000.66007123581,Marketing
266,41,73819.14754541004,Finance
267,47,48179.54531877443,Finance
268,21,64116.14915126396,Finance
269,38,43073.39830926983,HR
270,31,55166.54247049287,Marketing
271,26,48650.78286971222,HR
272,23,44383.17427936538,IT
273,60,58780.93291662814,Finance
274,53,57603.77156415564,IT
275,24,36589.983887969065,Marketing
276,40,34931.45682632152,HR
277,40,49643.51455706151,Marketing
278,29,63419.29861903969,Finance
279,64,49064.552645081574,IT
280,50,43936.43980365716,Finance
281,20,52466.40013541993,Marketing
282,58,48448.05892852627,HR
283,42,42913.88585428366,Finance
284,48,48492.42599024707,IT
285,28,52202.6234754462,Marketing
286,44,53259.75210321897,IT
287,47,37501.77332567059,Marketing
288,26,44145.43300989297,HR
289,52,47878.16674567366,Finance
290,35,79599.89383702009,Finance
291,23,44937.63483745761,HR
292,33,52646.676660948935,IT
293,31,57346.5307315984,HR
294,58,29142.957883340336,Marketing
295,61,49308.602125985766,Marketing
296,57,47404.846160422654,IT
297,58,47684.378861138735,IT
298,52,37108.88977765785,IT
299,49,53424.15550646629,IT
300,42,59879.29535070434,IT
301,56,32464.08653042144,HR
302,61,25129.790410082936,IT
303,19,55393.29722354929,Finance
304,21,54267.749820989986,Marketing
305,18,78425.52043575414,Finance
306,49,25891.253404271505,Finance
307,60,22490.33360795986,Marketing
308,21,31974.960653382954,Finance
309,52,55079.21239237659,Marketing
310,63,61147.76881278587,Finance
311,26,16199.404858093776,IT
312,36,46769.531910903126,HR
313,44,39894.700393933155,HR
314,33,36072.01903766121,IT
315,47,42207.21402939405,IT
316,30,66620.79258870416,Finance
317,24,55033.16526565345,Finance
318,37,56783.99898801583,HR
319,43,29806.58331497141,IT
320,29,67869.11305283998,Marketing
321,20,65204.06305191365,Marketing
322,41,51995.02456374189,HR
323,48,71474.25287784507,HR
324,53,64763.42635324087,Marketing
325,62,46733.004718544806,Finance
326,62,62184.90882740069,HR
327,46,67602.17336446312,HR
328,40,57137.993596502754,Finance
329,46,82477.23115359407,Marketing
330,55,57944.02277576582,IT
331,64,73284.22662202893,HR
332,31,46804.390996308735,HR
333,31,59295.76249512127,Marketing
334,47,57383.21940307599,IT
335,21,44538.686316021405,HR
336,19,56586.85370393696,HR
337,42,52574.58128333782,HR
338,47,31713.744252753513,Finance
339,42,39145.17528672091,Marketing
340,49,50491.54946273003,IT
341,56,45234.783713806915,HR
342,19,58249.98706417876,HR
343,34,48593.16828673384,Marketing
344,54,61070.3385186882,IT
345,28,51777.71344881245,Finance
346,36,42200.36753453103,Marketing
347,56,25014.036320454452,Marketing
348,24,49374.5255353836,IT
349,53,42955.09328704758,IT
350,34,51386.56857788349,Finance
351,41,62952.76234555031,Marketing
352,22,50519.599318248926,HR
353,24,37034.1494685552,HR
354,34,48138.07673367788,Finance
355,45,21462.902095831643,Finance
356,34,40356.303816456755,HR
357,47,67033.75818976919,HR
358,49,55438.33170289446,IT
359,56,52373.49723693892,Finance
360,61,27029.070915664895,Finance
361,53,50674.78719070548,Finance
362,28,64793.31489409406,HR
363,18,16548.10157974633,Marketing
364,50,30562.689562666998,HR
365,22,31571.309261043847,HR
366,56,37226.74650765252,HR
367,51,38877.281647349606,HR
368,42,39460.00089221015,Finance
369,64,37594.197157077964,Marketing
370,44,60619.09218784381,Marketing
371,51,29012.7989402813,HR
372,35,40638.65094853566,Finance
373,46,45069.6237473877,IT
374,56,69949.18063735758,Finance
375,34,61859.63575963183,HR
376,58,32573.13344670576,IT
377,57,44614.606679709526,Finance
378,38,63862.05136049568,Finance
379,64,69500.00692551836,Finance
380,54,43647.771178805575,HR
381,33,29817.451123672625,Finance
382,37,54179.05821693258,IT
383,61,58483.99816006868,Finance
384,55,69658.26198865837,IT
385,31,50424.02534733897,Marketing
386,53,78741.75702035139,IT
387,32,27045.625677807806,IT
388,45,69008.52532107687,Finance
389,55,62014.74891774113,Finance
390,45,25680.045894787723,Finance
391,38,59900.394352218995,HR
392,31,66058.67976556017,Finance
393,49,30513.089518426994,IT
394,53,56914.82638758049,Finance
395,42,57771.697310919764,Finance
396,24,62784.852748302204,HR
397,51,35141.52274966568,HR
398,51,47858.247538073934,IT
399,42,43025.84815731731,HR
400,18,50268.90268396042,Finance
401,55,70235.27422564861,IT
402,56,39843.316949968925,Marketing
403,54,47038.9987119914,Finance
404,52,46931.80344550628,Finance
405,59,36084.61751672572,IT
406,47,35367.26423264583,Finance
407,43,51683.0025308119,Finance
408,47,30579.32742246378,IT
409,58,54683.658675877436,HR
410,34,37568.88553965314,IT
411,21,45529.91909895922,HR
412,46,41881.20309041341,IT
413,64,42860.172319507365,Marketing
414,39,53327.37611514075,HR
415,20,50461.591379267054,HR
416,61,30088.30376472344,HR
417,39,14712.992766314685,Marketing
418,47,33080.60284649792,Finance
419,36,52323.735109935005,Marketing
420,32,47712.016007526305,IT
421,51,68094.19997124818,IT
422,30,44278.37744784027,IT
423,31,47179.15437939201,HR
424,50,51665.09583535749,Marketing
425,56,51758.922303110616,HR
426,54,69319.769883844,Finance
427,28,75019.74079928211,IT
428,48,60717.623968517044,Marketing
429,42,48641.31972166079,Finance
430,61,51530.07851869389,IT
431,51,38132.94072396348,Finance
432,59,58825.334204491744,Marketing
433,57,30158.113405523265,IT
434,59,50936.431102171635,IT
435,44,11707.267579082525,Finance
436,39,62082.58478674868,Marketing
437,32,28022.002090732043,Finance
438,35,80801.91929795784,IT
439,35,36610.21252248101,Finance
440,52,55407.86664589648,Finance
441,48,48566.245592461775,HR
442,37,48691.121121286815,Finance
443,29,48881.00271816651,Finance
444,47,61111.29810898471,HR
445,54,51656.305823952964,Finance
446,47,55248.75281246154,Finance
447,60,40522.777540778305,Marketing
448,33,45272.995543093864,Finance
449,23,30949.716855266637,IT
450,24,43233.08121215813,Marketing
451,31,58243.888243050766,HR
452,46,45729.61695942443,IT
453,25,62627.08291748694,Marketing
454,25,21569.714322740943,IT
455,25,72328.20766950489,IT
456,29,38357.037264405546,Finance
457,41,24387.2181612638,Marketing
458,61,52701.0144590893,Finance
459,64,63924.21633488704,Marketing
460,36,53831.09734965259,Marketing
461,62,44879.25191659193,Marketing
462,61,48087.520082363655,Finance
463,55,56105.84273603156,Marketing
464,60,48928.414520431405,Marketing
465,48,62810.48705767987,IT
466,38,44649.42385018561,HR
467,24,69808.05042993429,HR
468,46,65141.40645438163,IT
469,49,60363.847336242645,IT
470,19,34727.83300962659,IT
471,39,26321.847791781194,Marketing
472,34,20179.6133054492,Finance
473,36,61077.588557270254,Finance
474,22,44674.50368912158,Marketing
475,53,57468.16801340708,Finance
476,22,52556.50819376351,HR
477,36,28599.148989863115,IT
478,61,51555.114039890206,HR
479,53,44284.85291697256,Finance
480,47,30732.283854774625,Marketing
481,60,38441.619569881244,HR
482,47,63150.62966121969,IT
483,44,35708.69954747089,Marketing
484,64,85319.88093411896,HR
485,25,47495.48431891802,HR
486,61,37717.68446157999,HR
487,38,59802.56466931057,IT
488,24,20194.005301625708,Finance
489,48,45143.92246565088,IT
490,21,69692.8335885816,HR
491,18,46270.39702469893,Finance
492,30,15292.837740470912,Finance
493,26,41325.524520824285,IT
494,59,41877.15539565462,HR
495,63,49085.25546408199,Finance
496,44,56262.99469603511,Marketing
497,33,51879.681565565574,Finance
498,63,53408.15323335795,IT
499,53,38505.43875926371,IT
500,48,61841.078768417,Marketing
501,49,70488.8084100877,HR
502,27,55286.55966709181,Finance
503,63,6426.454241003247,Marketing
504,47,52629.725880381855,Finance
505,42,43772.87709080146,HR
506,26,34671.24166011189,Finance
507,59,43749.21204325551,HR
508,29,41544.56059050728,Marketing
509,59,61170.683563693085,IT
510,64,16009.591967640672,IT
511,62,58924.0656170792,Marketing
512,29,58834.624291388056,Finance
513,31,44828.80962977582,HR
514,46,41835.588868537794,IT
515,26,69923.23417548758,HR
516,38,52470.76768034947,IT
517,18,46422.58232741276,Marketing
518,59,42390.38752588222,IT
519,34,28253.102280571067,HR
520,22,37514.27452606074,Marketing
521,36,28362.694929668407,Finance
522,46,39252.32257939136,HR
523,51,57021.19277214835,IT
524,19,43227.12112679114,Finance
525,56,37489.10453267856,HR
526,56,53114.52698500596,HR
527,37,47469.46142059742,Marketing
528,40,40092.40093584262,HR
529,28,49716.546304626034,Finance
530,50,40919.062782202825,Finance
531,46,38033.99091967291,Marketing
532,50,58243.29379864407,HR
533,63,32391.56364432712,IT
534,44,54032.835627055516,Finance
535,53,44314.330472088026,Finance
536,51,53367.982079313486,Marketing
537,62,43252.2951591665,Marketing
538,41,50612.67896814577,IT
539,32,35631.00629180544,Marketing
540,49,37863.53895822133,IT
541,46,31598.62439575002,Marketing
542,60,53035.20308633332,HR
543,40,43883.971820656814,HR
544,19,45933.95146821033,IT
545,59,59899.163259808694,HR
546,27,46177.60377797016,IT
547,63,59896.56015711175,Finance
548,63,81909.26638716242,HR
549,34,43465.705811666165,IT
550,29,42933.46348518351,Finance
551,38,68209.15043615505,Marketing
552,46,50554.69870612274,HR
553,64,57119.27319164414,Finance
554,54,71211.23369053505,IT
555,55,51176.65227047434,Marketing
556,36,60535.72844089649,IT
557,63,46888.1999234784,Finance
558,22,39817.59794558526,Finance
559,46,31687.303924343,HR
560,47,66603.54143462043,Marketing
561,46,42311.19542405114,Marketing
562,42,48842.865212671975,IT
563,40,39648.33550282764,HR
564,59,69050.13242238533,Marketing
565,52,58979.81834400026,IT
566,49,29426.738601631972,IT
567,56,61603.814821304164,Marketing
568,28,35691.75293829443,Finance
569,21,56011.87194542619,HR
570,54,44338.289210696625,Marketing
571,40,60318.918903149286,Marketing
572,52,40198.93493090053,IT
573,35,43761.439773028505,IT
574,43,38577.031120719286,Finance
575,20,55755.18354074867,Finance
576,43,39463.17606799134,HR
577,62,50923.514530981825,IT
578,36,65864.67133865689,Finance
579,21,33594.22769148097,Marketing
580,31,76475.57500954707,HR
581,45,46381.721134383515,IT
582,38,74068.99584020213,HR
583,61,51524.98432453785,Finance
584,24,47204.99513186772,HR
585,38,48650.97943915221,Marketing
586,41,34545.75268074059,Finance
587,25,46362.52254153085,IT
588,24,47368.90805682943,Marketing
589,52,80069.6069069346,Marketing
590,56,47563.580161072794,Finance
591,34,19295.27602231838,Finance
592,46,56136.95026037359,HR
593,53,48285.40437080377,Finance
594,50,43414.704976018795,IT
595,41,58258.95707011049,Finance
596,20,35996.146398963494,IT
597,50,66163.78462828895,Finance
598,34,36454.62159299763,HR
599,59,42055.59218735002,IT
600,53,65797.65660055107,HR
601,57,43818.00354874459,Marketing
602,24,57016.62122606031,IT
603,64,33702.7185772378,IT
604,54,37616.96471502717,HR
605,61,63470.71945155448,Finance
606,39,53010.25132277638,HR
607,45,30714.509417601297,HR
608,54,36779.712509144614,Marketing
609,24,37813.14966176733,Finance
610,35,48284.751981074354,Marketing
611,30,62786.19834342813,Finance
612,44,56627.771371458126,Marketing
613,46,56770.86554211028,Marketing
614,60,54228.94785855322,HR
615,21,41459.19175568483,Finance
616,42,54854.62931797309,IT
617,34,62694.26645372608,Finance
618,40,37170.598676544,HR
619,43,56374.31331022733,HR
620,44,42880.78372393628,HR
621,43,63721.014890004364,Finance
622,31,71949.90827270025,Marketing
623,24,44754.98196083647,HR
624,31,67602.68111819477,HR
625,61,31332.2404636775,IT
626,40,47316.21684587764,HR
627,35,31468.979992393735,Finance
628,37,42943.3191587476,Finance
629,48,81266.9856986692,Finance
630,25,47508.88773967113,HR
631,19,48993.64076246555,HR
632,42,46654.366957765014,Marketing
633,33,65645.7592597079,HR
634,46,27035.915372655552,HR
635,26,69310.46722256765,IT
636,22,74960.33112948452,HR
637,36,20040.60425855711,HR
638,40,50157.05223613066,IT
639,46,27288.28608859903,IT
640,57,44208.49210327761,Finance
641,45,64399.690767658154,Marketing
642,22,36094.1772893878,IT
643,56,26180.654907811622,HR
644,43,52330.998332701,Finance
645,48,70045.40951894085,Finance
646,24,39960.80611559825,HR
647,57,65920.34804248522,Marketing
648,32,57755.81067388358,IT
649,18,51192.43207213508,HR
650,54,52266.14083038292,Finance
651,18,71221.89441781257,Marketing
652,50,64483.23637345852,IT
653,29,67189.1622959859,HR
654,25,63859.685931119355,HR
655,42,60521.22809517674,Marketing
656,22,55308.46204972928,HR
657,20,46581.48870907689,Finance
658,42,42562.8018090906,HR
659,32,41505.79355815507,Finance
660,40,68726.30824076892,HR
661,23,64563.11679188368,IT
662,60,41648.63011726928,HR
663,39,15618.755223683087,Finance
664,43,36934.41390725246,IT
665,18,47440.07753652621,Finance
666,35,54516.43119999603,HR
667,31,46419.70364491308,Marketing
668,57,68338.12624739509,IT
669,59,43662.15704078878,Finance
670,25,38668.329916713075,Finance
671,41,65705.78030071412,Marketing
672,35,43629.46556528015,HR
673,20,50378.832707386886,HR
674,48,47048.20475803742,HR
675,31,47465.16521185547,Marketing
676,61,42404.85783146751,Marketing
677,41,78947.41566375838,HR
678,40,56889.19987945271,HR
679,37,17946.591416704396,Marketing
680,61,43604.63186544853,Finance
681,43,64158.47531979235,Finance
682,50,40393.48360005763,Finance
683,55,52261.7583925143,IT
684,39,41665.880843477295,IT
685,46,41409.42547250122,Finance
686,49,36564.113432456,IT
687,48,35255.63585167806,Finance
688,32,37535.11870492494,IT
689,46,64463.85210268117,HR
690,36,54710.42221219761,HR
691,42,47830.83414049143,HR
692,25,71727.49392732153,Marketing
693,53,37350.8792446582,Marketing
694,61,35980.16234430195,Finance
695,35,42772.6152665675,Marketing
696,36,59515.144682269754,IT
697,26,57219.002719209115,HR
698,61,71872.00325918423,Marketing
699,35,65418.69583224212,Marketing
700,27,46818.94890475415,IT
701,31,55314.14636360074,Marketing
702,18,62233.91978571319,Finance
703,36,51059.990907175255,HR
704,42,56414.116335932275,Marketing
705,42,44255.210306228975,IT
706,18,55779.81929799319,IT
707,27,50387.00181363759,HR
708,41,40796.47270468098,Marketing
709,42,32670.024177926316,HR
710,61,63841.44222115015,Finance
711,39,63701.2442672567,Marketing
712,64,55621.08979627384,IT
713,55,40412.08907495408,IT
714,57,66332.7970615287,Finance
715,40,57087.730861967204,Marketing
716,63,46504.29376057648,IT
717,30,31116.443335930642,Marketing
718,26,61605.206941904136,Finance
719,34,31826.157161449777,Marketing
720,45,50733.85017189649,Finance
721,55,28712.65328936408,IT
722,30,35359.34529616803,Marketing
723,52,50587.138199731475,IT
724,58,59783.81276565212,Marketing
725,37,88870.04801472017,IT
726,39,60254.573557158816,IT
727,35,63232.02045950755,IT
728,62,58852.47418886619,HR
729,20,33518.84272164817,Marketing
730,20,61440.43284070722,Marketing
731,40,65688.59160730586,HR
732,52,51546.84505809063,Finance
733,23,64450.02148699323,IT
734,30,45240.35806215929,HR
735,30,30741.770027828832,HR
736,43,33055.08104029605,HR
737,51,33443.852311117145,IT
738,30,64552.42662810775,HR
739,48,26128.367249724048,Marketing
740,46,67861.08655052971,IT
741,52,53257.20235812591,IT
742,49,18713.629482428045,IT
743,57,51325.09423380017,IT
744,62,55292.137545040736,HR
745,33,27859.765138016155,HR
746,63,47219.96576218227,Finance
747,50,44787.39511463099,IT
748,21,59165.13322691134,Finance
749,57,20919.41778125318,HR
750,51,52506.4896805041,Finance
751,55,65604.31423484317,Marketing
752,39,29472.127520387254,HR
753,52,43912.13540351457,IT
754,36,35747.24601182211,Marketing
755,59,13747.083922854901,IT
756,38,65529.12444432587,Marketing
757,20,61515.931923248725,Marketing
758,48,52767.11335661828,Marketing
759,25,39169.24422066919,Marketing
760,29,23838.206048200544,Finance
761,61,36885.19765093336,HR
762,26,43755.14137234682,Finance
763,42,54292.84139762714,Finance
764,30,41627.4610587847,Finance
765,34,31554.38320162423,Marketing
766,61,65542.78018357969,Marketing
767,38,31088.292276998403,Marketing
768,29,42783.26993827181,Finance
769,51,65564.88535174247,Finance
770,38,54399.541855385076,HR
771,38,49251.630376862144,Marketing
772,40,55952.66244369788,IT
773,61,40768.14935602861,Marketing
774,57,30528.22370848228,Finance
775,47,50235.05936675004,Marketing
776,35,59643.88649333189,HR
777,50,60539.796150744885,Marketing
778,27,43151.05364537988,Marketing
779,34,49910.884284406915,Marketing
780,46,58256.63162045374,IT
781,18,64879.744143268814,Marketing
782,63,42042.0173750178,HR
783,45,42125.12540363326,IT
784,62,59629.96080600338,Finance
785,21,71167.59676543792,Marketing
786,46,42888.756653067765,Marketing
787,37,69071.79248223265,Finance
788,30,59568.29277553586,Finance
789,36,55812.20795177525,Marketing
790,33,64995.48401695106,Marketing
791,61,49484.37732135077,Marketing
792,56,58544.97752525175,Marketing
793,28,38171.74913436623,Marketing
794,55,46399.50015294391,Finance
795,36,38527.793426549404,Finance
796,60,46165.08216442887,HR
797,24,43234.77453266891,Finance
798,23,47509.48834571256,HR
799,44,96655.22734278871,HR
800,26,64204.04630018393,IT
801,26,62772.34694803456,Finance
802,24,51884.20444789923,HR
803,35,33957.60731358097,Marketing
804,28,49657.571040332565,IT
805,40,48077.65425100821,HR
806,43,71241.82855118389,HR
807,39,45435.867080724805,IT
808,19,58712.501447088995,Finance
809,26,57579.82483420203,HR
810,57,40241.614504181816,Marketing
811,26,25731.78386582072,HR
812,27,45713.11864254946,Marketing
813,21,47516.53125559921,HR
814,35,63706.222738657154,Finance
815,39,58718.954694534674,HR
816,39,20049.011857280275,Marketing
817,51,69550.12688734628,IT
818,33,18626.168844843338,IT
819,45,53328.22568327491,Finance
820,54,35205.836383979375,Finance
821,59,53967.85421361828,Marketing
822,47,49770.77351606343,HR
823,45,68850.14945985118,Marketing
824,49,34520.42916371234,Marketing
825,25,56937.32165974637,IT
826,58,70208.75113019069,HR
827,36,56300.11349300172,IT
828,29,78044.51352847891,IT
829,26,71383.22001616254,Finance
830,59,41927.89651487028,Finance
831,25,48845.81559822213,IT
832,29,46877.228924097995,Marketing
833,37,66676.84870546396,Finance
834,37,55003.68085054144,Marketing
835,56,60904.616463201855,Finance
836,22,68073.90581017376,Marketing
837,24,41050.424631048205,Finance
838,34,59595.92018752852,IT
839,63,25256.198731123528,Marketing
840,58,15794.120762147479,IT
841,50,73513.05550105465,IT
842,32,59100.501346578356,Finance
843,24,43607.83461061917,Finance
844,48,72426.9404445804,HR
845,46,44722.571074951564,Marketing
846,61,66518.18133800087,Marketing
847,61,75209.3608662534,Finance
848,60,69226.47282817158,HR
849,23,46003.70683941054,IT
850,31,59310.69163400587,Finance
851,52,47439.102013676566,Finance
852,59,45758.72459132186,IT
853,31,33734.404450997004,Marketing
854,26,70530.02493361813,Finance
855,54,56064.239456100724,IT
856,23,21641.55685704602,Marketing
857,44,14474.631113502608,HR
858,20,30944.03104600107,IT
859,18,73482.46998150286,HR
860,41,69998.6078018313,HR
861,18,34225.379944861925,Marketing
862,36,59371.06282305186,Finance
863,38,40164.17313924885,HR
864,22,51322.97600789434,IT
865,26,49781.76362244083,Marketing
866,18,54158.39596258138,Marketing
867,18,47210.569431373035,Finance
868,46,44365.18628659652,HR
869,34,57262.45856151597,IT
870,38,40935.374210484355,Finance
871,43,18865.97079332463,Finance
872,52,42145.59161475873,IT
873,62,53827.19911007132,HR
874,63,63872.39827691632,Finance
875,25,37366.551262717505,IT
876,51,39506.728764560445,Marketing
877,41,48239.70059501609,Finance
878,60,56920.23746070651,HR
879,50,37445.421468445704,Finance
880,31,63990.44714494752,IT
881,40,55793.65303585474,Finance
882,23,40257.43131551974,Marketing
883,18,66003.86332654109,Marketing
884,59,46815.47541014704,Finance
885,40,54573.76494773045,Finance
886,23,39874.38557489165,Finance
887,27,66217.73894303077,IT
888,45,47174.171891350015,IT
